function_name,function_type,dimension,point_index,point,multiindex,order,encoded_degree,exact_value,predicted_value,abs_error,squared_error
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,2,1",4,4.121,-0.15249265021461206,-0.15249265021461211,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,3,0",4,4.130,2.032825268688363,2.0328252686883634,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,0,2",4,4.202,1.549357079315695,1.5493570793156952,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,1,1",4,4.211,-2.3821026068817286,-2.3821026068817281,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,2,0",4,4.220,1.549357079315695,1.5493570793156952,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,0,1",4,4.301,-1.4151662281363924,-1.4151662281363928,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,1,0",4,4.310,6.0085769926499282,6.0085769926499282,0,0
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","4,0,0",4,4.400,4.0747042351592562,4.0747042351592571,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,0,5",5,5.005,-0.13808849089429315,-0.13808849089429348,3.3306690738754696E-16,1.1093356479670479E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,1,4",5,5.014,1.2479057879402002,1.2479057879402005,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,2,3",5,5.023,-0.13808849089429315,-0.1380884908942932,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,3,2",5,5.032,1.2479057879402002,1.2479057879402005,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,4,1",5,5.041,-0.13808849089429315,-0.1380884908942932,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","0,5,0",5,5.050,1.2479057879402002,1.2479057879402027,2.4424906541753444E-15,5.9657605957339018E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,0,4",5,5.104,0.15381214807438959,0.15381214807438873,8.6042284408449632E-16,7.4032747062245346E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,1,3",5,5.113,-1.7197754368333671,-1.7197754368333678,6.6613381477509392E-16,4.4373425918681914E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,2,2",5,5.122,0.15381214807438959,0.15381214807438964,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,3,1",5,5.131,-1.7197754368333671,-1.7197754368333678,6.6613381477509392E-16,4.4373425918681914E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","1,4,0",5,5.140,0.15381214807438959,0.15381214807439073,1.1379786002407855E-15,1.2949952946059774E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,0,3",5,5.203,0.4684118428982541,0.46841184289825566,1.5543122344752192E-15,2.4158865222393487E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,1,2",5,5.212,3.3171860399525377,3.3171860399525381,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,2,1",5,5.221,0.4684118428982541,0.46841184289825399,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","2,3,0",5,5.230,3.3171860399525377,3.3171860399525395,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,0,2",5,5.302,-1.0591885195107049,-1.0591885195107082,3.3306690738754696E-15,1.1093356479670479E-29
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,1,1",5,5.311,-5.8583359408580424,-5.8583359408580442,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","3,2,0",5,5.320,-1.0591885195107049,-1.0591885195107036,1.3322676295501878E-15,1.7749370367472766E-30
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","4,0,1",5,5.401,2.8944131780684432,2.8944131780684494,6.2172489379008766E-15,3.8654184355829578E-29
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","4,1,0",5,5.410,11.594307048001887,11.594307048001893,5.3290705182007514E-15,2.8398992587956425E-29
trig_3d,trigonometric,3,3,"0.60678383604213348;0.29612882883200997;0.44823121359923135","5,0,0",5,5.500,-5.9111911898510829,-5.9111911898510936,1.0658141036401503E-14,1.135959703518257E-28
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,0,1",1,1.001,0.60960835024149262,0.60960835024149262,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,1,0",1,1.010,0.90628575176693094,0.90628575176693094,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,0,0",1,1.100,0.12005687396652953,0.12005687396652953,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,0,2",2,2.002,-0.55662903553251575,-0.55662903553251575,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,1,1",2,2.011,1.3902742344723935,1.3902742344723935,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,2,0",2,2.020,-0.55662903553251575,-0.55662903553251575,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,0,1",2,2.101,0.60538769372701018,0.60538769372701018,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,1,0",2,2.110,-2.3412277226893847,-2.3412277226893847,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,0,0",2,2.200,-0.77145464119861806,-0.77145464119861806,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,0,3",3,3.003,-0.60960835024149262,-0.60960835024149274,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,1,2",3,3.012,-0.90628575176693094,-0.90628575176693094,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,2,1",3,3.021,-0.60960835024149262,-0.60960835024149262,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,3,0",3,3.030,-0.90628575176693094,-0.90628575176693105,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,0,2",3,3.102,-0.12005687396652953,-0.12005687396652953,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,1,1",3,3.111,0.15262835555759685,0.15262835555759685,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,2,0",3,3.120,-0.12005687396652953,-0.12005687396652953,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,0,1",3,3.201,-1.4198294000432059,-1.4198294000432059,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,1,0",3,3.210,-1.6445302855647086,-1.6445302855647086,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,0,0",3,3.300,1.5003852256368968,1.500385225636897,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,0,4",4,4.004,0.55662903553251575,0.55662903553251586,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,1,3",4,4.013,-1.3902742344723935,-1.3902742344723937,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,2,2",4,4.022,0.55662903553251575,0.55662903553251575,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,3,1",4,4.031,-1.3902742344723935,-1.3902742344723937,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,4,0",4,4.040,0.55662903553251575,0.55662903553251586,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,0,3",4,4.103,-0.60538769372701018,-0.60538769372701018,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,1,2",4,4.112,2.3412277226893847,2.3412277226893847,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,2,1",4,4.121,-0.60538769372701018,-0.60538769372701018,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,3,0",4,4.130,2.3412277226893847,2.3412277226893847,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,0,2",4,4.202,0.77145464119861806,0.77145464119861806,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,1,1",4,4.211,-4.1745850680407477,-4.1745850680407477,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,2,0",4,4.220,0.77145464119861806,0.77145464119861806,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,0,1",4,4.301,-1.0350389050592146,-1.0350389050592148,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,1,0",4,4.310,7.9098493898260935,7.9098493898260944,8.8817841970012523E-16,7.8886090522101181E-31
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","4,0,0",4,4.400,1.6307570638630271,1.6307570638630271,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,0,5",5,5.005,0.60960835024149262,0.60960835024149407,1.4432899320127035E-15,2.0830858278492343E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,1,4",5,5.014,0.90628575176693094,0.90628575176693105,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,2,3",5,5.023,0.60960835024149262,0.60960835024149274,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,3,2",5,5.032,0.90628575176693094,0.90628575176693105,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,4,1",5,5.041,0.60960835024149262,0.60960835024149274,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","0,5,0",5,5.050,0.90628575176693094,0.90628575176693282,1.8873791418627661E-15,3.5622000251386314E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,0,4",5,5.104,0.12005687396652953,0.12005687396652859,9.4368957093138306E-16,8.9055000628465786E-31
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,1,3",5,5.113,-0.15262835555759685,-0.15262835555759691,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,2,2",5,5.122,0.12005687396652953,0.12005687396652953,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,3,1",5,5.131,-0.15262835555759685,-0.15262835555759691,5.5511151231257827E-17,3.0814879110195774E-33
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","1,4,0",5,5.140,0.12005687396652953,0.12005687396653092,1.3877787807814457E-15,1.9259299443872359E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,0,3",5,5.203,1.4198294000432059,1.4198294000432081,2.2204460492503131E-15,4.9303806576313238E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,1,2",5,5.212,1.6445302855647086,1.6445302855647086,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,2,1",5,5.221,1.4198294000432059,1.4198294000432059,0,0
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","2,3,0",5,5.230,1.6445302855647086,1.6445302855647101,1.5543122344752192E-15,2.4158865222393487E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,0,2",5,5.302,-1.5003852256368968,-1.500385225636901,4.2188474935755949E-15,1.7798674174049079E-29
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,1,1",5,5.311,-1.6291174231531522,-1.6291174231531527,4.4408920985006262E-16,1.9721522630525295E-31
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","3,2,0",5,5.320,-1.5003852256368968,-1.5003852256368957,1.1102230246251565E-15,1.2325951644078309E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","4,0,1",5,5.401,4.6607135992500588,4.6607135992500677,8.8817841970012523E-15,7.8886090522101181E-29
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","4,1,0",5,5.410,4.597508420755819,4.5975084207558208,1.7763568394002505E-15,3.1554436208840472E-30
trig_3d,trigonometric,3,4,"0.35043078148046558;0.28317516128839493;-0.61075407688958183","5,0,0",5,5.500,-7.9821536240506026,-7.9821536240506212,1.865174681370263E-14,3.4788765920246621E-28
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,0,1",1,1.001,0.18283012579118796,0.18283012579118796,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,1,0",1,1.010,0.91368090684743064,0.91368090684743053,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,0,0",1,1.100,0.50356518087352486,0.50356518087352486,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,0,2",2,2.002,-0.70066559846612864,-0.70066559846612864,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,1,1",2,2.011,1.0521015763483255,1.0521015763483255,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,2,0",2,2.020,-0.70066559846612864,-0.70066559846612864,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,0,1",2,2.101,0.11914066054674793,0.11914066054674792,1.3877787807814457E-17,1.9259299443872359E-34
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,1,0",2,2.110,-2.630743854723661,-2.630743854723661,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","2,0,0",2,2.200,-0.76482202312050585,-0.76482202312050585,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,0,3",3,3.003,-0.18283012579118796,-0.18283012579118796,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,1,2",3,3.012,-0.91368090684743064,-0.91368090684743053,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,2,1",3,3.021,-0.18283012579118796,-0.18283012579118796,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,3,0",3,3.030,-0.91368090684743064,-0.91368090684743064,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,0,2",3,3.102,-0.50356518087352486,-0.50356518087352486,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,1,1",3,3.111,0.30316055891116434,0.30316055891116434,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,2,0",3,3.120,-0.50356518087352486,-0.50356518087352486,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","2,0,1",3,3.201,-0.51707089303664711,-0.51707089303664711,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","2,1,0",3,3.210,-1.4755465502782297,-1.4755465502782295,2.2204460492503131E-16,4.9303806576313238E-32
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","3,0,0",3,3.300,0.16491635361739343,0.16491635361739335,8.3266726846886741E-17,6.9333477997940491E-33
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,0,4",4,4.004,0.70066559846612864,0.70066559846612875,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,1,3",4,4.013,-1.0521015763483255,-1.0521015763483255,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,2,2",4,4.022,0.70066559846612864,0.70066559846612864,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,3,1",4,4.031,-1.0521015763483255,-1.0521015763483255,0,0
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","0,4,0",4,4.040,0.70066559846612864,0.70066559846612875,1.1102230246251565E-16,1.2325951644078309E-32
trig_3d,trigonometric,3,5,"0.63820267404106257;0.11369223209731449;-0.10475079649169194","1,0,3",4,4.103,-0.11914066054674793,-0.11914066054674796,2.7755575615628914E-17,7.7037197775489434E-34
